"","nfi_plot","LARI LAR  ","PICE MAR  ","PICE GLA  ","PINU BAN  ","POPU BAL  ","POPU TRE  ","BETU PAP  ","SALI SPP  ","SALI MAC  ","PINU CON  ","ABIE LAS ","PICE SPP ","PICE GLA ","POPU TRE ","PICE MAR ","PINU CON LAT","BETU WIN ","BETU PAP PAP","PICE ENG GLA","POPU BAL ","BETU PAP ","PINU CON ","LARI LAR ","PSEU MEN GLA","BETU NEO ","ALNU SPP ","PINU BAN","ABIE BAL  ","POPU TRE","PICE ENG ","LARI LAR","PICE MAR","TSUG HET ","POPU BAL BAL","TSUG MER ","POPU BAL","BETU PAP","BETU PUM","SALI SPP","ACER NEG  ","ALNU RUG  ","ABIE BAL","PICE GLA","POPU TRI ","THUJ PLI ","PRUN SPP","PICE SPP","ABIE AMA ","CHAM NOO ","ALNU RUB ","TSUG MER HET","PSEU MEN ","TAXU BRE ","JUNI SCO ","LARI OCC ","LARI LYA ","PINU ALB ","PSEU MEN MEN","JUNI SPP ","PINU MON ","ABIE GRA ","PINU PON ","ACER MAC ","BETU PAP NEO","SALI GLA  ","BETU NEO  ","GENC SPP  "
"258",1321581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3326.7318,0,0,0,0,0,0,463.656,69.5484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"259",1321586,0,0.131695,0,0,0,5184.925984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"260",1321686,0,0,0,0,0,48.08591,2.60019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"261",1327976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.89264,0,0,0,0,0,0,0,0,0,5061.4143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"262",1328066,0,0,0,0,0,0,0,0,0,0,945.26047,0,0,217.06916,0,0,0,0,99.70037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"263",1328086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"264",1328581,52.76951,153.89349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"265",1328586,73.3356,211.3489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"266",1334886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.8955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857.82084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"267",1334961,0,0,0,0,0,0,0,0,0,0,1164.4015,0,0,0,0,0,0,0,3790.4985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"268",1334976,0,0,0,0,0,0,0,0,0,0,32.1148,0,0,0,0,0,0,0,770.7552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"269",1334986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"270",1335001,0,0,0,0,0,0,0,0,0,0,21.70367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"271",1335381,0,0,2734.46238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"272",1341751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4067.40396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"273",1341776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5353.721268,0,7.870112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"274",1342331,0,0,0,4971.13348,0,45.59652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"275",1342351,221.4061,409.5404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"276",1348646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2250.9723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.86315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"277",1348666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1384.0968,0,0,0,0,0,0,0,0,0,0,0,0,795.5832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"278",1348741,0,0,0,0,0,0,0,0,0,0,36.0056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"279",1348746,0,0,0,0,0,0,0,0,0,0,7.470135,0,0,0,0,332.43275,0,0,0,0,0,0,0,8576.76495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"280",1348756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.3783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"281",1349216,0,0,0,0,0,479.8574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"282",1355561,0,0,0,0,0,0,0,0,0,0,2114.0323,0,0,0,0,0,0,0,3123.745,0,0,201.0062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"283",1355591,0,0,0,0,0,0,0,0,0,0,0,0,0,37.947416,18.24395,0,0,0,16.784434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"284",1355646,0,0,0,0,0,0,0,0,0,0,2890.88555,0,0,0,0,0,0,0,1804.47575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"285",1355666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571.59441,0,0,564.94772,0,0,0,0,0,0,0,0,0,0,1945.42481,0,0,0,0,0,0,0,0,0,0,0,1088.89117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"286",1356096,0,0,0,0,0,5229.0361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"287",1356106,0,0,0,3304.683,0,0,2086.317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"288",1362461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754.81088,0,0,4795.26912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"289",1362476,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"290",1362486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.6542,0,0,2571.5458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"291",1369366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.6665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"292",1369371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1167.229624,1516.671976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"293",1369386,0,0,0,0,0,0,0,0,0,0,0,0,0,45.27663,0,62.52487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"294",1369431,0,0,0,0,0,0,0,0,0,0,6283.34238,0,0,0,0,0,0,0,6207.48714,0,0,0,0,0,0,0,0,0,0,0,0,0,139.06794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"295",1376271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.847641,0,0,0,0,0,0,0,0.126659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"296",1376296,0,0,0,0,0,0,0,0,0,0,9399.9946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"297",1376306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.04489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8267.00625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"298",1383116,0,0,0,0,0,0,0,0,0,0,0,6684.33792,0,0,0,628.94208,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"299",1383146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1584.77934,0,0,392.56002,0,0,0,0,2922.41364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"300",1383151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522.75342,0,0,355.28451,0,386.58711,0,0,300.50496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"301",1396871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5377.826437,0,0,26.3185,0,0,0,0,0,0,0,0,0,0,17.358363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"302",1396896,0,0,0,0,0,0,0,0,0,0,0,0,0,1.798648,0,1547.596152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"303",1396931,0,0,0,0,0,0,0,0,0,0,0,5.0635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"304",1396936,0,0,0,0,0,0,0,0,0,0,5638.70512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834.64548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"305",1403851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11267.5225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730.0085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"306",1403871,0,0,0,0,0,0,0,0,0,0,17.6439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401.86608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"307",1410631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2469.9377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"308",1410686,0,0,0,0,0,0,0,0,0,0,0,0,0,364.06524,0,0,0,0,0,0,0,0,0,4075.75476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"309",1410696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519.6736,0,0,641.4721,0,0,0,0,2898.8043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"310",1410756,0,0,0,0,0,0,0,0,0,0,2532.99438,0,0,0,0,0,0,0,1587.12939,0,0,0,0,0,0,0,0,0,0,0,0,0,758.82954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464.91669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"311",1417516,0,0,0,0,0,0,0,0,0,0,0,896.356,0,291.3157,0,1658.2586,0,0,0,0,0,0,0,1631.36792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"312",1417521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3627.862589,0,0,0,0,0,0,0,0,0,0,0,0,0,0.898511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"313",1417526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1176.2577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"314",1417536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002.1126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"315",1417566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.2748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"316",1417576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380.29488,0,0,0,0,0,0,0,4390.47222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"317",1424411,0,0,0,0,0,0,0,0,0,0,835.095425,819.7529,0,0,0,3274.399175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"318",1424421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5327.8582,0,0,0,0,0,0,0,0,0,0,0,0,0,108.7318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"319",1424471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.43291,0,0,4569.25709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.1528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"320",1431326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1812.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"321",1431371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013.52488,0,0,0,0,0,0,0,0,0,0,0,7743.18759,0,0,0,0,0,0,0,36.091,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"322",1438251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3958.7889,0,0,0,0,0,0,0,0,0,0,0,4463.2566,0,0,0,0,0,0,0,128.2545,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"323",1445086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4529.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.7043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"324",1445106,0,0,0,0,0,0,0,0,0,0,0,0,128.92946,0,0,0,0,0,0,0,0,0,0,3237.17482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"325",1445171,0,0,0,0,0,0,0,0,0,0,3990.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"326",1452016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12286.54808,0,0,0,0,0,0,0,0,0,0,0,3753.33192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"327",1458736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22652.24598,0,0,0,0,0,0,0,0,0,0,0,797.28402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"328",1458861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9486.06945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.48055,0,0,0,0,0,0,0,0,0,0,0,0,0
"329",1458951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2111.4025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"330",1465761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.101145,0,4979.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"331",1465781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8544.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"332",1465841,0,0,0,0,0,0,0,0,0,0,5902.18176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5997.37824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"333",1472691,0,0,0,0,0,0,0,0,0,0,82.848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347.9616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3918.7104,0,0,3935.28,0,0,0,0,0,0,0,0,0,0,0,0
"334",1472701,0,0,0,0,0,0,0,0,0,0,1781.39325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.23635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,912.22995,1190.2056,0,0,0,0,0,0,0,0,0,0
"335",1479401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478.444767,0,0,0,0,0,0,0,0,0,0,0,31.697469,0,0,0,0,22.374684,0,0,0,0,0,0,0,5890.56381,0,0,0,0,0,0,0,0,0
"336",1479406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4254.80055,0,0,0,0,0,0,0,74.445268,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"337",1479566,0,0,0,0,0,0,0,0,0,0,6631.434894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722206,0,0,0,0,168.2035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"338",1479586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7617.94704,0,181.00494,0,0,0,0,70.82802,0,0,0,0,0,0,0,0
"339",1486291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3938.74269,0,0,18.4871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"340",1486426,0,0,0,0,0,0,0,0,0,0,16.40751,0,0,0,0,0,0,0,0,0,0,0,0,329.47699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23779,0,0,0,0,0,0,0
"341",1486451,0,0,0,0,0,0,0,0,0,0,6933.76598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.88872,0,0,0,0,0,0,0,0,0,0,0
"342",1486476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5712.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972.5007,0,0,99.7763,0,0,0,0,0,0,0,0,0,0,0,0
"343",1493241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6322.14579,0,0,0,0,0,0,0,0,0,0,0,1598.40007,0,0,0,0,0,0,286.96464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"344",1493316,0,0,0,0,0,0,0,0,0,0,1805.195008,0,0,0,0,0,0,0,9631.612429,0,0,0,0,0,0,0,0,0,0,0,0,0,244.681863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"345",1493381,0,0,0,0,0,0,0,0,0,0,3498.61415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717.55476,409.37419,0,0,0,0,0,0,0,0,0,0
"346",1500046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.283804,0,0,0,0,0,0,0,0,0,0,0,15.085596,0,0,0,4662.265088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"347",1500051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582.70424,59.6616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
