"","nfi_plot","meas_date","NFI_species","utm_n","utm_e","biomass_composition"
"744",1156461,"2003-AUG-18","POPU BAL  ",6170000,490000,260.803296
"745",1156461,"2003-AUG-18","POPU TRE  ",6170000,490000,1968.180348
"746",1156461,"2016-AUG-26","BETU PAP PAP",6170000,490000,46.49787
"747",1156461,"2016-AUG-26","PICE MAR  ",6170000,490000,114.23324
"748",1156461,"2016-AUG-26","POPU BAL  ",6170000,490000,294.48651
"749",1156461,"2016-AUG-26","POPU TRE  ",6170000,490000,16.875365
"750",1156501,"2003-JUL-01","PICE MAR  ",6110000,640000,3566.273
"751",1156501,"2003-JUL-01","PINU BAN  ",6110000,640000,654.6581
"752",1156501,"2017-JUN-12","PICE MAR  ",6110000,640000,5093.40494
"753",1156501,"2017-JUN-12","PINU BAN  ",6110000,640000,729.14076
"754",1170181,"2004-JUL-21","PICE MAR  ",6190000,330000,2394.75
"755",1170181,"2016-AUG-15","PICE MAR  ",6190000,330000,3689.41
"756",1170231,"2003-AUG-17","PICE MAR  ",6110000,520000,25.3568
"757",1170231,"2003-AUG-17","PINU BAN  ",6110000,520000,278.9293
"758",1170231,"2017-JUL-05","PICE MAR  ",6110000,520000,52.080339
"759",1170231,"2017-JUL-05","PINU BAN  ",6110000,520000,406.636834
"760",1170251,"2003-AUG-12","BETU PAP PAP",6080000,590000,56.4214
"761",1170251,"2003-AUG-12","PICE GLA  ",6080000,590000,1491.137
"762",1170251,"2003-AUG-12","PICE MAR  ",6080000,590000,6512.6416
"763",1170251,"2017-JUL-06","PICE GLA  ",6080000,510000,1965.0944
"764",1170251,"2017-JUL-06","PICE MAR  ",6080000,510000,4175.8256
"765",1177066,"2004-JUN-22","ALNU CRI  ",6160000,340000,1.998039
"766",1177066,"2004-JUN-22","BETU PAP  ",6160000,340000,17.316338
"767",1177066,"2004-JUN-22","PINU BAN  ",6160000,340000,0.666013
"768",1177066,"2004-JUN-22","POPU TRE  ",6160000,340000,1352.538884
"769",1177066,"2004-JUN-22","SALI SPP  ",6160000,340000,0.666013
"770",1177066,"2016-AUG-14","BETU PAP PAP",6160000,340000,30.623409
"771",1177066,"2016-AUG-14","PINU BAN  ",6160000,340000,1.801377
"772",1177066,"2016-AUG-14","POPU TRE  ",6160000,340000,807.892914
"773",1177071,"2004-JUN-22","ALNU CRI  ",6160000,360000,2.094144
"774",1177071,"2004-JUN-22","PINU BAN  ",6160000,360000,13.69248
"775",1177071,"2004-JUN-22","SALI SPP  ",6160000,360000,0.483264
"776",1177071,"2015-AUG-22","PINU BAN  ",6160000,360000,29.56685
"777",1177121,"2003-AUG-14","PICE MAR  ",6080000,550000,3435.156055
"778",1177121,"2003-AUG-14","PINU BAN  ",6080000,550000,1637.608285
"779",1177121,"2003-AUG-14","POPU TRE  ",6080000,550000,120.429
"780",1177121,"2012-AUG-22","PICE MAR  ",6080000,550000,270.157316
"781",1177121,"2012-AUG-22","PINU BAN  ",6080000,550000,17.244084
"782",1177126,"2003-AUG-15","PICE GLA  ",6070000,560000,0
"783",1177126,"2003-AUG-15","POPU TRE  ",6070000,560000,114.6223
"784",1177126,"2017-JUL-07","ABIE BAL  ",6070000,560000,0
"785",1177126,"2017-JUL-07","PICE GLA  ",6070000,560000,9.38086
"786",1177126,"2017-JUL-07","POPU TRE  ",6070000,560000,178.23634
"787",1183951,"2003-AUG-30","PICE MAR  ",6140000,350000,3.0994
"788",1183951,"2016-AUG-16","PICE MAR  ",6140000,350000,4.7155
"789",1183991,"2003-AUG-13","PICE MAR  ",6080000,5e+05,842.480754
"790",1183991,"2003-AUG-13","POPU TRE  ",6080000,5e+05,28.11173
"791",1183991,"2017-JUN-13","PICE MAR  ",6080000,5e+05,1849.06452
"792",1183991,"2017-JUN-13","POPU BAL  ",6080000,5e+05,385.27762
"793",1183991,"2017-JUN-13","POPU TRE  ",6080000,5e+05,0
"794",1190916,"2004-JUN-12","LARI LAR  ",5990000,660000,48.69396
"795",1190916,"2004-JUN-12","PICE MAR  ",5990000,660000,245.814884
"796",1190916,"2004-JUN-12","PINU BAN  ",5990000,660000,96.03531
"797",1190916,"2004-JUN-12","SALI SPP  ",5990000,660000,2.011438
"798",1190916,"2017-JUL-10","BETU PAP  ",5990000,660000,9.17952
"799",1190916,"2017-JUL-10","LARI LAR  ",5990000,660000,112.62685
"800",1190916,"2017-JUL-10","PICE MAR  ",5990000,660000,203.17963
"801",1197741,"2003-JUN-17","LARI LAR  ",6060000,450000,3036.98228
"802",1197741,"2003-JUN-17","PICE MAR  ",6060000,450000,824.79372
"803",1197741,"2016-AUG-24","LARI LAR  ",6060000,450000,4544.57033
"804",1197741,"2016-AUG-24","PICE MAR  ",6060000,450000,829.07817
"805",1197751,"2003-JUN-23","LARI LAR  ",6040000,490000,206.0481
"806",1197751,"2003-JUN-23","PICE MAR  ",6040000,490000,53.1319
"807",1197751,"2016-AUG-12","LARI LAR  ",6040000,490000,130.46262
"808",1197751,"2016-AUG-12","PICE MAR  ",6040000,490000,25.96738
"809",1197761,"2003-AUG-17","ABIE BAL  ",6030000,520000,0
"810",1197761,"2003-AUG-17","PICE MAR  ",6030000,520000,4111.2707
"811",1197761,"2017-JUL-09","ABIE BAL  ",6030000,520000,0.629592
"812",1197761,"2017-JUL-09","PICE MAR  ",6030000,520000,5032.060208
"813",1197766,"2003-JUL-15","BETU PAP  ",6020000,540000,15.648048
"814",1197766,"2003-JUL-15","BETU PAP PAP",6020000,540000,351.95355
"815",1197766,"2003-JUL-15","LARI LAR  ",6020000,540000,2177.010108
"816",1197766,"2003-JUL-15","PICE MAR  ",6020000,540000,1716.387894
"817",1197766,"2012-JUL-06","BETU PAP  ",6020000,540000,22.769103
"818",1204606,"2003-AUG-26","BETU PAP  ",6060000,390000,11.1923
"819",1204606,"2003-AUG-26","PICE MAR  ",6060000,390000,818.155
"820",1204606,"2003-AUG-26","PINU BAN  ",6060000,390000,440.545
"821",1204606,"2016-AUG-11","BETU PAP PAP",6060000,390000,13.8005
"822",1204606,"2016-AUG-11","PICE MAR  ",6060000,390000,1178.33364
"823",1204606,"2016-AUG-11","PINU BAN  ",6060000,390000,700.98636
"824",1211511,"2004-JUN-13","PICE MAR  ",6e+06,470000,327.76663
"825",1211511,"2004-JUN-13","POPU BAL  ",6e+06,470000,12.10877
"826",1211511,"2016-AUG-09","PICE MAR  ",6e+06,470000,423.7561
"827",1211511,"2016-AUG-09","POPU BAL  ",6e+06,470000,57.3779
"828",1211561,"2004-JUN-12","PICE MAR  ",5930000,660000,24.3
"829",1211561,"2017-JUL-11","PICE MAR  ",5930000,660000,17.86
"830",1218376,"2003-AUG-28","LARI LAR  ",6010000,410000,455.16127
"831",1218376,"2003-AUG-28","PICE MAR  ",6010000,410000,2264.17623
"832",1218376,"2016-AUG-10","LARI LAR  ",6010000,410000,595.87553
"833",1218376,"2016-AUG-10","PICE MAR  ",6010000,410000,2776.63967
"834",1218396,"2004-JUN-09","PICE MAR  ",5980000,480000,6360.16394
"835",1218396,"2004-JUN-09","POPU TRE  ",5980000,480000,941.97606
"836",1225241,"2003-JUN-20","PICE MAR  ",6010000,340000,1746.1986
"837",1225241,"2003-JUN-20","POPU TRE  ",6010000,340000,604.0014
"838",1232216,"2003-AUG-27","BETU PAP  ",5850000,690000,1.7282
"839",1232216,"2003-AUG-27","LARI LAR  ",5850000,690000,164.63106
"840",1232216,"2003-AUG-27","PICE MAR  ",5850000,690000,911.38894
"841",1239011,"2003-AUG-30","ALNU SPP  ",5960000,370000,31.12501
"842",1239011,"2003-AUG-30","POPU BAL  ",5960000,370000,4214.21921
"843",1239011,"2003-AUG-30","SALI SPP  ",5960000,370000,204.53578
"844",1239011,"2013-SEP-05","ACER NEG  ",5960000,370000,6.307425
"845",1239011,"2013-SEP-05","ALNU RUG  ",5960000,370000,68.55564
"846",1239011,"2013-SEP-05","BETU PAP  ",5960000,370000,45.70376
"847",1239011,"2013-SEP-05","POPU BAL  ",5960000,370000,4764.964085
"848",1239011,"2013-SEP-05","POPU TRE  ",5960000,370000,354.20414
"849",1245881,"2003-AUG-29","BETU PAP  ",5960000,320000,6.335952
"850",1245881,"2003-AUG-29","BETU PAP PAP",5960000,320000,97.74678
"851",1245881,"2003-AUG-29","PICE GLA  ",5960000,320000,1080.067864
"852",1245881,"2003-AUG-29","POPU TRE  ",5960000,320000,2957.90256
"853",1245881,"2012-AUG-28","BETU PAP  ",5960000,320000,209.76732
"854",1245881,"2012-AUG-28","PICE GLA  ",5960000,320000,1638.18288
"855",1245881,"2012-AUG-28","PICE MAR  ",5960000,320000,84.90582
"856",1245881,"2012-AUG-28","POPU BAL  ",5960000,320000,194.78394
"857",1245881,"2012-AUG-28","POPU TRE  ",5960000,320000,2861.82558
"858",1252776,"2003-AUG-26","LARI LAR  ",5910000,370000,35.746612
"859",1252776,"2003-AUG-26","PICE MAR  ",5910000,370000,155.043688
"860",1252776,"2018-AUG-22","LARI LAR  ",5910000,370000,50.802833
"861",1252776,"2018-AUG-22","PICE MAR  ",5910000,370000,52.263067
"862",1259646,"2003-AUG-27","LARI LAR  ",5910000,330000,51.720788
"863",1259646,"2003-AUG-27","PICE MAR  ",5910000,330000,250.598012
"864",1259646,"2013-SEP-04","LARI LAR  ",5910000,330000,91.494574
"865",1259646,"2013-SEP-04","PICE MAR  ",5910000,330000,261.515226
"866",1259661,"2003-AUG-27","PICE MAR  ",5890000,380000,497.2965
"867",1259661,"2008-AUG-19","PICE MAR  ",5890000,380000,523.8437
"868",1259661,"2018-AUG-23","PICE MAR  ",5890000,380000,694.5229
"869",1259711,"2003-JUL-19","LARI LAR  ",5810000,570000,245.537836
"870",1259711,"2003-JUL-19","PICE MAR  ",5810000,570000,28.748064
"871",1259711,"2009-JUL-08","LARI LAR  ",5810000,570000,243.0661
"872",1259711,"2009-JUL-08","PICE MAR  ",5810000,570000,74.3994
"873",1259711,"2019-SEP-24","LARI LAR  ",5810000,570000,1.203968
"874",1259711,"2019-SEP-24","PICE MAR  ",5810000,570000,2.558432
"875",1259731,"2003-JUL-02","PICE MAR  ",5780000,640000,1574.0418
"876",1259731,"2003-JUL-02","PINU BAN  ",5780000,640000,1237.8508
"877",1259731,"2009-JUL-06","PICE MAR  ",5780000,640000,108.7745
"878",1259731,"2019-JUN-24","PICE MAR  ",5780000,640000,1779.91212
"879",1259731,"2019-JUN-24","PINU BAN  ",5780000,640000,954.20788
"880",1259736,"2003-AUG-26","LARI LAR  ",5780000,660000,39.392352
"881",1259736,"2003-AUG-26","PICE MAR  ",5780000,660000,1.641348
"882",1259736,"2013-AUG-20","LARI LAR  ",5780000,660000,43.239155
"883",1259736,"2013-AUG-20","PICE MAR  ",5780000,660000,2.275745
"884",1266546,"2003-JUL-29","LARI LAR  ",5860000,390000,180.90702
"885",1266546,"2003-JUL-29","PICE MAR  ",5860000,390000,3561.84628
"886",1266546,"2008-AUG-09","LARI LAR  ",5860000,390000,192.18056
"887",1266546,"2008-AUG-09","PICE MAR  ",5860000,390000,3535.17574
"888",1266546,"2018-AUG-21","LARI LAR  ",5860000,390000,251.58546
"889",1266546,"2018-AUG-21","PICE MAR  ",5860000,390000,4205.35954
"890",1273421,"2003-JUN-09","BETU PAP  ",5850000,370000,0.200742
"891",1273421,"2003-JUN-09","BETU PAP PAP",5850000,370000,132.8877
"892",1273421,"2003-JUN-09","LARI LAR  ",5850000,370000,37.5844
"893",1273421,"2003-JUN-09","PICE GLA  ",5850000,370000,212.523658
"894",1273421,"2003-JUN-09","POPU TRE  ",5850000,370000,967.7983
"895",1273421,"2018-JUL-31","LARI LAR  ",5850000,370000,174.67731
"896",1273421,"2018-JUL-31","PICE GLA  ",5850000,370000,582.2577
"897",1273421,"2018-JUL-31","POPU TRE  ",5850000,370000,974.74252
"898",1273451,"2003-AUG-12","PICE MAR  ",5810000,480000,256.51153
"899",1273451,"2003-AUG-12","PINU BAN  ",5810000,480000,816.75847
"900",1273451,"2009-AUG-09","PICE MAR  ",5810000,480000,403.70083
"901",1273451,"2009-AUG-09","PINU BAN  ",5810000,480000,946.46917
"902",1273466,"2003-AUG-14","LARI LAR  ",5780000,530000,10.00725
"903",1273466,"2003-AUG-14","PICE MAR  ",5780000,530000,90.06525
"904",1280296,"2003-JUL-29","PICE MAR  ",5840000,340000,10153.34772
"905",1280296,"2003-JUL-29","PINU BAN  ",5840000,340000,356.39378
"906",1280296,"2008-AUG-08","PICE MAR  ",5840000,340000,21.5129
"907",1280296,"2018-SEP-10","PICE MAR  ",5840000,340000,9168.6252
"908",1280296,"2018-SEP-10","PINU BAN  ",5840000,340000,187.1148
"909",1280371,"2003-JUL-21","BETU PAP  ",5730000,620000,9.919488
"910",1280371,"2003-JUL-21","POPU TRE  ",5730000,620000,762.754112
"911",1280371,"2014-JUL-22","BETU PAP  ",5730000,620000,20.839275
"912",1280371,"2014-JUL-22","POPU TRE  ",5730000,620000,1964.718225
"913",1287181,"2003-JUN-06","BETU PAP PAP",5810000,350000,360.272
"914",1287181,"2003-JUN-06","PINU BAN  ",5810000,350000,150.8639
"915",1287181,"2008-JUN-06","PINU BAN  ",5810000,350000,174.46248
"916",1287251,"2003-JUL-15","ABIE BAL  ",5710000,610000,107.485274
"917",1287251,"2003-JUL-15","PICE MAR  ",5710000,610000,875.27942
"918",1287251,"2009-JUL-11","ABIE BAL  ",5710000,610000,279.684
"919",1287251,"2009-JUL-11","BETU PAP  ",5710000,610000,233.69152
"920",1287251,"2009-JUL-11","PICE MAR  ",5710000,610000,729.66448
"921",1287251,"2019-JUN-26","ABIE BAL  ",5710000,610000,619.926315
"922",1287251,"2019-JUN-26","BETU PAP  ",5710000,610000,0
"923",1287251,"2019-JUN-26","PICE GLA  ",5710000,610000,24.74937
"924",1287251,"2019-JUN-26","PICE MAR  ",5710000,610000,16.997855
"925",1287256,"2003-AUG-31","ABIE BAL  ",5700000,630000,2491.62436
"926",1287256,"2003-AUG-31","PICE GLA  ",5700000,630000,574.03032
"927",1287256,"2014-AUG-20","ABIE BAL  ",5700000,630000,3813.83136
"928",1287286,"2003-JUL-04","PICE MAR  ",5650000,320000,1815.397
"929",1287286,"2003-JUL-04","PINU BAN  ",5650000,320000,1368.0722
"930",1287286,"2013-JUL-06","PICE MAR  ",5650000,320000,1936.8505
"931",1287286,"2013-JUL-06","PINU BAN  ",5650000,320000,1056.7142
"932",1294076,"2003-JUL-29","LARI LAR  ",5770000,4e+05,73.39801
"933",1294076,"2003-JUL-29","PINU BAN  ",5770000,4e+05,209.99199
"934",1294076,"2008-AUG-06","LARI LAR  ",5770000,4e+05,89.13168
"935",1294076,"2008-AUG-06","PINU BAN  ",5770000,4e+05,248.48832
"936",1294076,"2018-AUG-25","PICE MAR  ",5770000,4e+05,36.93614
"937",1294121,"2004-JUN-08","ACER SPI  ",5710000,570000,0
"938",1294121,"2004-JUN-08","POPU BAL  ",5710000,570000,43.42605
"939",1294121,"2004-JUN-08","POPU TRE  ",5710000,570000,123.329982
"940",1294121,"2004-JUN-08","SALI SPP  ",5710000,570000,6.948168
"941",1294121,"2014-JUN-10","POPU BAL  ",5710000,570000,123.325605
"942",1294121,"2014-JUN-10","POPU TRE  ",5710000,570000,68.303412
"943",1294161,"2003-JUN-19","PINU BAN  ",5640000,290000,6168.09156
"944",1294161,"2003-JUN-19","POPU TRE  ",5640000,290000,1.593584
"945",1294166,"2004-AUG-10","PINU BAN  ",5640000,310000,1323.82
"946",1294166,"2009-AUG-07","PINU BAN  ",5640000,310000,1412.4
"947",1294166,"2019-JUN-19","PINU BAN  ",5640000,310000,1537.67
"948",1307826,"2003-JUN-04","POPU SPP  ",5750000,350000,822.84096
"949",1307826,"2003-JUN-04","POPU TRE  ",5750000,350000,11018.35473
"950",1307826,"2008-JUN-10","POPU TRE  ",5750000,350000,12453.6396
"951",1307826,"2018-AUG-02","BETU PAP  ",5750000,350000,1.741058
"952",1307826,"2018-AUG-02","POPU BAL  ",5750000,350000,0.237417
"953",1307826,"2018-AUG-02","POPU TRE  ",5750000,350000,5.935425
"954",1307926,"2003-AUG-30","PICE GLA  ",5600000,290000,327.3503
"955",1307926,"2003-AUG-30","PICE MAR  ",5600000,290000,0.6252
"956",1307926,"2009-AUG-19","ABIE BAL  ",5600000,720000,35.164
"957",1307926,"2009-AUG-19","PICE GLA  ",5600000,720000,386.804
"958",1307926,"2009-AUG-19","PICE MAR  ",5600000,720000,21.7119
"959",1307926,"2019-SEP-19","ABIE BAL  ",5600000,720000,44.7111
"960",1307926,"2019-SEP-19","PICE GLA  ",5600000,720000,466.9826
"961",1307926,"2019-SEP-19","PICE MAR  ",5600000,720000,32.2392
"962",1314711,"2003-JUN-07","POPU TRE  ",5720000,360000,2634.8351
"963",1314711,"2018-AUG-24","PICE GLA  ",5720000,360000,431.88967
"964",1314711,"2018-AUG-24","PICE MAR  ",5720000,360000,556.77343
"965",1314711,"2018-AUG-24","POPU BAL  ",5720000,360000,187.32564
"966",1314711,"2018-AUG-24","POPU TRE  ",5720000,360000,4022.29777
"967",1314811,"2003-JUN-05","ABIE BAL  ",5570000,3e+05,320.87318
"968",1314811,"2003-JUN-05","PICE GLA  ",5570000,3e+05,395.32994
"969",1314811,"2003-JUN-05","POPU TRE  ",5570000,3e+05,1056.57688
"970",1314811,"2009-JUN-03","ABIE BAL  ",5570000,3e+05,275.11164
"971",1314811,"2009-JUN-03","PICE GLA  ",5570000,3e+05,379.11726
"972",1314811,"2009-JUN-03","POPU TRE  ",5570000,3e+05,1023.2811
"973",1314811,"2019-JUN-22","ABIE BAL  ",5570000,730000,146.89944
"974",1314811,"2019-JUN-22","PICE GLA  ",5570000,730000,693.6918
"975",1314811,"2019-JUN-22","POPU TRE  ",5570000,730000,1877.0484
"976",1321586,"2003-JUN-03","PICE GLA  ",5710000,330000,0
"977",1321586,"2003-JUN-03","POPU TRE  ",5710000,330000,4313.76752
"978",1321586,"2008-JUN-23","PICE MAR  ",5710000,330000,0.131695
"979",1321586,"2008-JUN-23","POPU TRE  ",5710000,330000,5184.925984
"980",1321586,"2018-AUG-02","PICE GLA  ",5710000,330000,0.4293
"981",1321586,"2018-AUG-02","POPU TRE  ",5710000,330000,4982.39792
"982",1321686,"2003-JUN-03","BETU PAP  ",5560000,7e+05,0.181008
"983",1321686,"2003-JUN-03","POPU TRE  ",5560000,7e+05,1.830192
"984",1321686,"2009-JUN-01","BETU PAP  ",5560000,7e+05,2.60019
"985",1321686,"2009-JUN-01","POPU TRE  ",5560000,7e+05,48.08591
"986",1321686,"2019-JUN-20","BETU PAP  ",5560000,7e+05,415.604816
"987",1321686,"2019-JUN-20","PINU BAN  ",5560000,7e+05,247.42432
"988",1321686,"2019-JUN-20","POPU TRE  ",5560000,7e+05,760.375664
"989",1328496,"2003-AUG-06","QUER MAC  ",5650000,440000,460.97523
"990",1328581,"2004-AUG-09","LARI LAR  ",5520000,320000,50.84366
"991",1328581,"2004-AUG-09","PICE MAR  ",5520000,320000,113.53584
"992",1328581,"2009-AUG-04","LARI LAR  ",5520000,320000,52.76951
"993",1328581,"2009-AUG-04","PICE MAR  ",5520000,320000,153.89349
"994",1328581,"2019-SEP-18","LARI LAR  ",5520000,320000,48.11546
"995",1328581,"2019-SEP-18","PICE MAR  ",5520000,320000,224.32094
"996",1328586,"2003-JUN-22","LARI LAR  ",5510000,340000,1.071625
"997",1328586,"2003-JUN-22","PICE MAR  ",5510000,340000,115.480875
"998",1328586,"2014-JUN-19","LARI LAR  ",5510000,340000,73.3356
"999",1328586,"2014-JUN-19","PICE MAR  ",5510000,340000,211.3489
"1000",1335371,"2003-JUL-31","PICE GLA  ",5640000,410000,8.2074
"1001",1335381,"2003-JUL-31","BETU PAP  ",5620000,450000,1065.8024
"1002",1335381,"2013-AUG-07","PICE GLA  ",5620000,450000,2734.46238
"1003",1342331,"2003-JUN-07","PINU BAN  ",5500000,7e+05,5845.87
"1004",1342331,"2003-JUN-07","POPU TRE  ",5500000,7e+05,2.1962
"1005",1342331,"2009-JUN-04","PINU BAN  ",5500000,7e+05,4971.13348
"1006",1342331,"2009-JUN-04","POPU TRE  ",5500000,7e+05,45.59652
"1007",1342331,"2019-SEP-16","POPU TRE  ",5500000,7e+05,0.1253
"1008",1342351,"2004-AUG-09","AMEL ALN  ",5470000,340000,0
"1009",1342351,"2004-AUG-09","LARI LAR  ",5470000,340000,176.41944
"1010",1342351,"2004-AUG-09","PICE MAR  ",5470000,340000,321.94056
"1011",1342351,"2009-AUG-05","LARI LAR  ",5470000,340000,221.4061
"1012",1342351,"2009-AUG-05","PICE MAR  ",5470000,340000,409.5404
"1013",1342351,"2019-SEP-17","LARI LAR  ",5470000,340000,277.46598
"1014",1342351,"2019-SEP-17","PICE MAR  ",5470000,340000,586.91402
"1015",1349216,"2003-JUN-05","POPU TRE  ",5470000,710000,21.6582
"1016",1349216,"2009-JUN-05","POPU TRE  ",5470000,710000,479.8574
"1017",1356096,"2003-JUL-07","POPU BAL  ",5460000,7e+05,568.0338
"1018",1356096,"2003-JUL-07","POPU TRE  ",5460000,7e+05,2844.5161
"1019",1356096,"2014-JUL-08","POPU TRE  ",5460000,7e+05,5229.0361
"1020",1356106,"2003-JUN-16","BETU PAP  ",5440000,3e+05,524.50825
"1021",1356106,"2003-JUN-16","PINU BAN  ",5440000,3e+05,1616.34175
"1022",1356106,"2014-JUN-17","BETU PAP  ",5440000,3e+05,2086.317
"1023",1356106,"2014-JUN-17","PINU BAN  ",5440000,3e+05,3304.683
"1024",1100891,"2003-JUN-30","ABIE LAS ",6620000,540000,668.66505
"1025",1100891,"2003-JUN-30","PICE SPP ",6620000,540000,368.02495
"1026",1100891,"2021-JUL-18","ABIE LAS ",6620000,540000,883.44016
"1027",1100891,"2021-JUL-18","PICE SPP ",6620000,540000,400.62984
"1028",1100951,"2005-JUL-13","PICE GLA ",6640000,440000,2808.06836
"1029",1100951,"2005-JUL-13","POPU TRE ",6640000,440000,176.26584
"1030",1100951,"2020-AUG-07","PICE GLA ",6640000,440000,3719.48577
"1031",1100951,"2020-AUG-07","POPU TRE ",6640000,440000,212.27163
"1032",1100981,"2003-JUL-21","BETU NEO ",6640000,560000,402.01989
"1033",1100981,"2003-JUL-21","PICE SPP ",6640000,560000,6188.47011
"1034",1100996,"2003-JUL-19","PICE MAR ",6650000,620000,132.75009
"1035",1100996,"2003-JUL-19","PICE SPP ",6650000,620000,545.95911
"1036",1100996,"2003-JUL-19","PINU CON ",6650000,620000,3379.0932
"1037",1100996,"2020-AUG-21","PICE MAR ",6650000,620000,1365.05876
"1038",1100996,"2020-AUG-21","PINU CON LAT",6650000,620000,3731.61504
"1039",1101001,"2005-JUL-11","BETU NEO ",6650000,640000,42.25
"1040",1101001,"2020-AUG-15","BETU WIN ",6650000,640000,56.579544
"1041",1101001,"2020-AUG-15","PINU CON LAT",6650000,640000,10.777056
"1042",1101011,"2003-JUL-18","ABIE LAS ",6650000,340000,167.2778
"1043",1101011,"2003-JUL-18","PICE SPP ",6650000,340000,1274.7722
"1044",1101011,"2020-JUL-19","ABIE LAS ",6650000,340000,306.28964
"1045",1101011,"2020-JUL-19","PICE GLA ",6650000,340000,1124.97036
"1046",1101036,"2004-AUG-16","BETU SPP ",6640000,440000,143.572
"1047",1101036,"2004-AUG-16","PICE GLA ",6640000,440000,5599.308
"1048",1101036,"2020-JUL-18","PICE GLA ",6640000,440000,4369.80786
"1049",1107841,"2003-JUL-16","PICE SPP ",6620000,480000,4954.22284
"1050",1107841,"2003-JUL-16","PINU CON ",6620000,480000,692.4525
"1051",1107841,"2020-AUG-08","PICE GLA ",6620000,480000,843.91532
"1052",1107841,"2020-AUG-08","PICE MAR ",6620000,480000,3279.81914
"1053",1107841,"2020-AUG-08","PINU CON LAT",6620000,480000,661.67614
"1054",1107881,"2001-AUG-19","PICE GLA ",6630000,640000,37.168752
"1055",1107881,"2001-AUG-19","PICE MAR ",6630000,640000,100.69003
"1056",1107881,"2001-AUG-19","PINU CON ",6630000,640000,1003.330418
"1057",1107881,"2020-AUG-10","PICE MAR ",6630000,640000,958.391614
"1058",1107881,"2020-AUG-10","PINU CON LAT",6630000,640000,2674.996986
"1059",1107901,"2001-JUL-14","ABIE LAS ",6630000,380000,346.862692
"1060",1107901,"2001-JUL-14","PICE ENG GLA",6630000,380000,970.51074
"1061",1107901,"2001-JUL-14","POPU BAL ",6630000,380000,3.794968
"1062",1107901,"2020-JUL-20","ABIE LAS ",6630000,380000,481.142952
"1063",1107901,"2020-JUL-20","PICE ENG GLA",6630000,380000,1520.604528
"1064",1107901,"2020-JUL-20","PICE MAR ",6630000,380000,4.248804
"1065",1107901,"2020-JUL-20","POPU BAL ",6630000,380000,1.820916
"1066",1107906,"2004-AUG-19","ABIE LAS ",6630000,4e+05,2.982
"1067",1107906,"2004-AUG-19","BETU PAP ",6630000,4e+05,2272.89992
"1068",1107906,"2004-AUG-19","PICE MAR ",6630000,4e+05,4611.81768
"1069",1107906,"2004-AUG-19","PINU CON ",6630000,4e+05,2546.4024
"1070",1107906,"2020-JUL-23","ABIE LAS ",6630000,4e+05,110.72782
"1071",1107906,"2020-JUL-23","BETU PAP ",6630000,4e+05,3869.62004
"1072",1107906,"2020-JUL-23","PICE MAR ",6630000,4e+05,7360.39616
"1073",1107906,"2020-JUL-23","PINU CON ",6630000,4e+05,2205.41282
"1074",1107921,"2001-JUL-16","LARI LAR ",6620000,460000,63.238806
"1075",1107921,"2001-JUL-16","PICE MAR ",6620000,460000,258.624794
"1076",1107921,"2020-JUL-15","LARI LAR ",6620000,460000,69.585436
"1077",1107921,"2020-JUL-15","PICE MAR ",6620000,460000,190.168464
"1078",1114666,"2002-JUL-30","PICE SPP ",6590000,6e+05,379.83
"1079",1114726,"2002-JUL-28","PICE SPP ",6600000,5e+05,318.08567
"1080",1114726,"2002-JUL-28","PINU CON ",6600000,5e+05,1421.798333
"1081",1114726,"2020-AUG-09","PICE GLA ",6600000,5e+05,754.920871
"1082",1114726,"2020-AUG-09","PICE MAR ",6600000,5e+05,23.96128
"1083",1114726,"2020-AUG-09","PINU CON LAT",6600000,5e+05,2253.988221
"1084",1114726,"2020-AUG-09","POPU TRE ",6600000,5e+05,7.182928
"1085",1114741,"2005-JUL-09","PICE GLA ",6600000,560000,24.006861
"1086",1114741,"2005-JUL-09","PICE MAR ",6600000,560000,3743.244113
"1087",1114741,"2005-JUL-09","PINU CON LAT",6600000,560000,128.97536
"1088",1114741,"2005-JUL-09","POPU BAL ",6600000,560000,261.869085
"1089",1114741,"2020-AUG-17","PICE MAR ",6600000,560000,3410.10436
"1090",1114741,"2020-AUG-17","POPU BAL ",6600000,560000,682.52922
"1091",1114761,"2005-JUL-07","BETU PAP ",6610000,640000,1139.076424
"1092",1114761,"2005-JUL-07","PICE GLA ",6610000,640000,4018.459816
"1093",1114761,"2005-JUL-07","PICE MAR ",6610000,640000,633.96706
"1094",1114761,"2020-AUG-12","BETU PAP ",6610000,640000,5.143644
"1095",1114761,"2020-AUG-12","PICE GLA ",6610000,640000,3058.95936
"1096",1114771,"2002-JUL-11","PINU CON LAT",6610000,340000,64.7252
"1097",1114771,"2020-JUL-22","ABIE LAS ",6610000,340000,5.90759
"1098",1114771,"2020-JUL-22","PICE GLA ",6610000,340000,14.66712
"1099",1114846,"2002-JUL-15","PICE GLA ",6600000,640000,816.6128
"1100",1114846,"2002-JUL-15","POPU TRE ",6600000,640000,3439.988175
"1101",1114846,"2019-JUL-15","PICE GLA ",6600000,640000,2495.47612
"1102",1114846,"2019-JUL-15","POPU TRE ",6600000,640000,4165.79841
"1103",1114846,"2019-JUL-15","PSEU MEN GLA",6600000,640000,46.95747
"1104",1121576,"2001-AUG-21","ABIE LAS ",6580000,380000,3784.8001
