"","nfi_plot","meas_date","NFI_species","utm_n","utm_e","biomass_composition"
"193",1259661,"2008-AUG-19","PICE MAR  ",5890000,380000,523.8437
"194",1259661,"2018-AUG-23","PICE MAR  ",5890000,380000,694.5229
"195",1259711,"2003-JUL-19","LARI LAR  ",5810000,570000,245.537836
"196",1259711,"2003-JUL-19","PICE MAR  ",5810000,570000,28.748064
"197",1259711,"2009-JUL-08","LARI LAR  ",5810000,570000,243.0661
"198",1259711,"2009-JUL-08","PICE MAR  ",5810000,570000,74.3994
"199",1259711,"2019-SEP-24","LARI LAR  ",5810000,570000,1.203968
"200",1259711,"2019-SEP-24","PICE MAR  ",5810000,570000,2.558432
"201",1259731,"2003-JUL-02","PICE MAR  ",5780000,640000,1574.0418
"202",1259731,"2003-JUL-02","PINU BAN  ",5780000,640000,1237.8508
"203",1259731,"2009-JUL-06","PICE MAR  ",5780000,640000,108.7745
"204",1259731,"2019-JUN-24","PICE MAR  ",5780000,640000,1779.91212
"205",1259731,"2019-JUN-24","PINU BAN  ",5780000,640000,954.20788
"206",1259736,"2003-AUG-26","LARI LAR  ",5780000,660000,39.392352
"207",1259736,"2003-AUG-26","PICE MAR  ",5780000,660000,1.641348
"208",1259736,"2013-AUG-20","LARI LAR  ",5780000,660000,43.239155
"209",1259736,"2013-AUG-20","PICE MAR  ",5780000,660000,2.275745
"210",1266546,"2003-JUL-29","LARI LAR  ",5860000,390000,180.90702
"211",1266546,"2003-JUL-29","PICE MAR  ",5860000,390000,3561.84628
"212",1266546,"2008-AUG-09","LARI LAR  ",5860000,390000,192.18056
"213",1266546,"2008-AUG-09","PICE MAR  ",5860000,390000,3535.17574
"214",1266546,"2018-AUG-21","LARI LAR  ",5860000,390000,251.58546
"215",1266546,"2018-AUG-21","PICE MAR  ",5860000,390000,4205.35954
"216",1273421,"2003-JUN-09","BETU PAP  ",5850000,370000,0.200742
"217",1273421,"2003-JUN-09","BETU PAP PAP",5850000,370000,132.8877
"218",1273421,"2003-JUN-09","LARI LAR  ",5850000,370000,37.5844
