"","nfi_plot","loc_id","meas_num","species_num","genus","species","variety","percent","species_ltrel","meas_date","utm_n","utm_e"
"861",1506946,0,0,2,"PINU","CON","CON",27.2,0.217,"2000-AUG-24",5470000,350000
"862",1506946,0,0,3,"TSUG","HET","",8.8,0.174,"2000-AUG-24",5470000,350000
"863",1506946,0,0,4,"THUJ","PLI","",1.8,0.043,"2000-AUG-24",5470000,350000
"864",1506946,0,1,1,"PSEU","MEN","",58.4,0.595,"2016-JUN-22",5470000,350000
"865",1506946,0,1,4,"THUJ","PLI","",3.3,0.027,"2016-JUN-22",5470000,350000
"866",1506996,0,0,1,"PSEU","MEN","MEN",43.9,0.333,"2005-MAY-10",5460000,550000
"867",1506996,0,0,2,"THUJ","PLI","",28.6,0.333,"2005-MAY-10",5460000,550000
"868",1506996,0,0,3,"TSUG","HET","",27.5,0.333,"2005-MAY-10",5460000,550000
"869",1506996,0,1,3,"TSUG","HET","",21.9,0.3,"2016-AUG-09",5460000,550000
"870",1507026,0,0,1,"PINU","CON","",84.8,0.87,"2001-AUG-23",5450000,670000
"871",1507026,0,1,1,"PINU","CON","LAT",50.4,0.625,"2013-SEP-05",5450000,670000
"872",1507026,0,1,2,"PSEU","MEN","",26.4,0.25,"2013-SEP-05",5450000,670000
"873",1507026,0,1,3,"ABIE","LAS","",23.2,0.125,"2013-SEP-05",5450000,670000
"874",1507036,0,0,1,"PINU","CON","LAT",93.6,0.953,"2003-JUL-15",5450000,710000
"875",1507036,0,0,2,"PICE","ENG","",6.4,0.047,"2003-JUL-15",5450000,710000
"876",1507036,0,1,1,"PINU","CON","LAT",96.1,0.966,"2013-SEP-10",5450000,710000
"877",1507036,0,1,2,"PICE","ENG","",3.9,0.034,"2013-SEP-10",5450000,710000
"878",1507051,0,0,1,"PICE","SPP","",65.3,0.692,"2002-JUL-04",5440000,330000
"879",1507051,0,0,2,"ABIE","LAS","",34.7,0.308,"2002-JUL-04",5440000,330000
"880",1507051,0,1,1,"PICE","SPP","",68.5,0.75,"2015-AUG-08",5440000,330000
"881",1507051,0,1,2,"ABIE","LAS","",29.7,0.208,"2015-AUG-08",5440000,330000
"882",1507051,0,1,3,"PSEU","MEN","GLA",1.9,0.042,"2015-AUG-08",5440000,330000
"883",1507066,0,0,1,"PSEU","MEN","GLA",95.9,0.947,"2003-JUN-03",5440000,390000
"884",1507066,0,0,2,"LARI","OCC","",4.1,0.053,"2003-JUN-03",5440000,390000
"885",1507066,0,1,1,"PSEU","MEN","GLA",96.3,0.875,"2015-AUG-09",5440000,390000
"886",1507066,0,1,2,"BETU","PAP","",3.7,0.125,"2015-AUG-09",5440000,390000
"887",1507071,0,0,1,"PINU","PON","",61.2,0.714,"2003-JUN-27",5430000,410000
"888",1507071,0,0,2,"PSEU","MEN","GLA",38.8,0.286,"2003-JUN-27",5430000,410000
"889",1507071,0,1,1,"PINU","PON","",63.2,0.714,"2015-JUL-24",5430000,410000
"890",1507071,0,1,2,"PSEU","MEN","GLA",36.8,0.286,"2015-JUL-24",5430000,410000
"891",1513916,0,0,1,"PINU","CON","LAT",99.3,0.982,"2002-JUL-03",5430000,710000
"892",1513916,0,0,2,"PICE","SPP","",0.7,0.018,"2002-JUL-03",5430000,710000
"893",1513916,0,1,1,"PINU","CON","LAT",99.1,0.982,"2015-AUG-13",5430000,710000
"894",1513916,0,1,2,"PICE","SPP","",0.9,0.018,"2015-AUG-13",5430000,710000
"895",1520716,0,0,1,"TSUG","HET","",49.3,0.75,"2001-OCT-30",5430000,390000
"896",1520716,0,0,4,"ACER","MAC","",1.5,0.016,"2001-OCT-30",5430000,390000
"897",1520716,0,1,1,"TSUG","HET","",50.4,0.78,"2016-JUN-20",5430000,390000
"898",1520716,0,1,2,"PSEU","MEN","",24.2,0.119,"2016-JUN-20",5430000,390000
"899",1520716,0,1,3,"ALNU","RUB","",23.3,0.085,"2016-JUN-20",5430000,390000
"900",1520716,0,1,4,"ACER","MAC","",2.1,0.017,"2016-JUN-20",5430000,390000
"901",1534491,0,0,1,"PSEU","MEN","MEN",100,1,"2000-JUN-22",5380000,450000
"902",1534491,0,1,1,"PSEU","MEN","",100,1,"2009-AUG-24",5380000,450000
"903",1534491,0,2,1,"PSEU","MEN","",99.2,0.966,"2016-JUN-21",5380000,450000
"904",1534491,0,2,2,"PINU","MON","",0.8,0.034,"2016-JUN-21",5380000,450000
